id,name,type,year,component,variable,value
310M200US16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",msa,2011,Goods,total_ranks,381
310M200US13020,"Bay City, MI Metro Area",msa,2010,Goods,index,97.2
310M200US13020,"Bay City, MI Metro Area",msa,2010,Goods,rank,214
310M200US13020,"Bay City, MI Metro Area",msa,2010,Goods,total_ranks,381
310M200US33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",msa,2013,Rents,index,97.6
310M200US33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",msa,2013,Rents,rank,86
310M200US33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",msa,2013,Rents,total_ranks,381
0400000US06,California State,state,2012,All,index,113
0400000US06,California State,state,2012,All,rank,5
0400000US06,California State,state,2012,All,total_ranks,51
310M200US36420,"Oklahoma City, OK Metro Area",msa,2009,All,index,92.1
310M200US36420,"Oklahoma City, OK Metro Area",msa,2009,All,rank,237
310M200US36420,"Oklahoma City, OK Metro Area",msa,2009,All,total_ranks,381
310M200US42660,"Seattle-Tacoma-Bellevue, WA Metro Area",msa,2009,Goods,index,105.9
310M200US42660,"Seattle-Tacoma-Bellevue, WA Metro Area",msa,2009,Goods,rank,15
310M200US42660,"Seattle-Tacoma-Bellevue, WA Metro Area",msa,2009,Goods,total_ranks,381
310M200US14260,"Boise City, ID Metro Area",msa,2009,Goods,index,96.8
310M200US14260,"Boise City, ID Metro Area",msa,2009,Goods,rank,279
310M200US14260,"Boise City, ID Metro Area",msa,2009,Goods,total_ranks,381
310M200US19740,"Denver-Aurora-Lakewood, CO Metro Area",msa,2013,Rents,index,115.1
310M200US19740,"Denver-Aurora-Lakewood, CO Metro Area",msa,2013,Rents,rank,37
310M200US19740,"Denver-Aurora-Lakewood, CO Metro Area",msa,2013,Rents,total_ranks,381
310M200US24580,"Green Bay, WI Metro Area",msa,2009,Rents,index,79.6
310M200US24580,"Green Bay, WI Metro Area",msa,2009,Rents,rank,223
310M200US24580,"Green Bay, WI Metro Area",msa,2009,Rents,total_ranks,381
310M200US41420,"Salem, OR Metro Area",msa,2008,All,index,96.8
310M200US41420,"Salem, OR Metro Area",msa,2008,All,rank,121
310M200US41420,"Salem, OR Metro Area",msa,2008,All,total_ranks,381
310M200US48700,"Williamsport, PA Metro Area",msa,2012,Goods,index,97.8
310M200US48700,"Williamsport, PA Metro Area",msa,2012,Goods,rank,108
310M200US48700,"Williamsport, PA Metro Area",msa,2012,Goods,total_ranks,381
310M200US12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",msa,2008,Rents,index,100.9
310M200US12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",msa,2008,Rents,rank,91
310M200US12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",msa,2008,Rents,total_ranks,381
310M200US13740,"Billings, MT Metro Area",msa,2012,Other,index,100.2
310M200US13740,"Billings, MT Metro Area",msa,2012,Other,rank,77
310M200US13740,"Billings, MT Metro Area",msa,2012,Other,total_ranks,381
310M200US39340,"Provo-Orem, UT Metro Area",msa,2010,Rents,index,95.9
310M200US39340,"Provo-Orem, UT Metro Area",msa,2010,Rents,rank,103
310M200US39340,"Provo-Orem, UT Metro Area",msa,2010,Rents,total_ranks,381
310M200US23580,"Gainesville, GA Metro Area",msa,2011,All,index,90.4
310M200US23580,"Gainesville, GA Metro Area",msa,2011,All,rank,274
310M200US23580,"Gainesville, GA Metro Area",msa,2011,All,total_ranks,381
310M200US35980,"Norwich-New London, CT Metro Area",msa,2011,Rents,index,115.3
